V1	V2
isogroup1522	GO:0008565;GO:0015031;GO:0016021;GO:0003924;GO:0003925
isogroup15221	GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027;GO:0016018
isogroup1523	GO:0004867
isogroup15236	GO:0003840
isogroup15239	GO:0007218;GO:0016020;GO:0004930
isogroup1524	GO:0016021;GO:0005261;GO:0006812;GO:0016020;GO:0005509;GO:0005216;GO:0006811
isogroup15242	GO:0043087;GO:0005525;GO:0007264;GO:0005198;GO:0005874;GO:0007018;GO:0015031
isogroup15245	GO:0016020;GO:0006886;GO:0008565
isogroup1525	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup15252	GO:0004526;GO:0006412
isogroup15258	GO:0006118;GO:0015036;GO:0016491;GO:0046592;GO:0004041;GO:0040029;GO:0016570
isogroup15261	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0004176;GO:0006510;GO:0010992
isogroup15267	GO:0004768;GO:0005506;GO:0005783;GO:0006633;GO:0016020;GO:0016491
isogroup15268	GO:0001584;GO:0007186;GO:0016021;GO:0001590
isogroup15269	GO:0005509
isogroup15274	GO:0005085;GO:0007242;GO:0005089
isogroup15277	GO:0015105;GO:0016021
isogroup15281	GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004713;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup15288	GO:0005515;GO:0005737
isogroup15289	GO:0009383;GO:0006412;GO:0051301
isogroup1529	GO:0003700;GO:0005634;GO:0006355;GO:0003677
isogroup15290	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004693
isogroup15291	GO:0003810;GO:0002226;GO:0001867
isogroup15292	GO:0005524;GO:0005783;GO:0051085
isogroup15297	GO:0000287;GO:0006633;GO:0008897
isogroup15298	GO:0001584;GO:0007186;GO:0016021;GO:0004672;GO:0005524;GO:0006468;GO:0004996
isogroup15299	GO:0000030;GO:0006493;GO:0016020;GO:0004169
isogroup153	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
isogroup15308	GO:0003824
isogroup15314	GO:0003676
isogroup15316	GO:0005087;GO:0017112;GO:0030676;GO:0043539
isogroup15318	GO:0006486;GO:0008378;GO:0016020;GO:0008499
isogroup15319	GO:0003676;GO:0004519;GO:0009117;GO:0016787;GO:0009719;GO:0035381;GO:0035587
isogroup15320	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup15321	GO:0004143
isogroup15322	GO:0005488;GO:0006810;GO:0016020;GO:0005743;GO:0005310
isogroup15324	GO:0006118;GO:0004497;GO:0004508
isogroup15326	GO:0005524;GO:0016887
isogroup15327	GO:0003676;GO:0000151;GO:0004842;GO:0008270;GO:0016567
isogroup15329	GO:0007155;GO:0005529;GO:0002226;GO:0001867
isogroup1533	GO:0016020;GO:0003700;GO:0006355
isogroup15337	GO:0016534
isogroup15343	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
isogroup15345	GO:0001104;GO:0006366
isogroup15349	GO:0003700;GO:0005634;GO:0006355
isogroup15350	GO:0005737;GO:0006508;GO:0017039
isogroup15351	GO:0003847
isogroup15355	GO:0003676;GO:0003743
isogroup15356	GO:0005355;GO:0006810;GO:0016020;GO:0005351;GO:0008643;GO:0005215;GO:0016021;GO:0008733
isogroup15358	GO:0006457;GO:0003755
isogroup15359	GO:0005509
isogroup1536	GO:0003824;GO:0008152;GO:0004300;GO:0003859
isogroup15360	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
isogroup15361	GO:0006508;GO:0008533;GO:0008237;GO:0008270;GO:0017026;GO:0031419
isogroup15364	GO:0003824;GO:0006725;GO:0016787;GO:0047372
isogroup15368	GO:0008091
isogroup15369	GO:0004061
isogroup15376	GO:0006464;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022627;GO:0042254
isogroup1538	GO:0005856;GO:0005737;GO:0008092;GO:0016020
isogroup15385	GO:0005524;GO:0015986;GO:0016469;GO:0046933;GO:0046961;GO:0001584;GO:0007186;GO:0016021;GO:0008502
isogroup15391	GO:0016787;GO:0017110;GO:0045134;GO:0004050
isogroup15393	GO:0004872
isogroup15395	GO:0008152;GO:0016491;GO:0051341
isogroup15396	GO:0003677;GO:0004518;GO:0006289;GO:0007268
isogroup1540	GO:0006508;GO:0008237;GO:0008270;GO:0000226;GO:0000922;GO:0005815
isogroup15400	GO:0004527;GO:0005622
isogroup15403	GO:0005515;GO:0030163;GO:0043248
isogroup15406	GO:0004420;GO:0009058;GO:0003995;GO:0006118;GO:0016491;GO:0034824
isogroup15409	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
isogroup15412	GO:0003677;GO:0005001
isogroup15420	GO:0008757;GO:0008168;GO:0016300;GO:0006281
isogroup15425	GO:0005524
isogroup15428	GO:0005524;GO:0006812;GO:0015662;GO:0016020;GO:0003824;GO:0008152;GO:0016021;GO:0016887;GO:0004012
isogroup15429	GO:0007242;GO:0004713;GO:0016175
isogroup15431	GO:0005525;GO:0006412;GO:0003746;GO:0006414;GO:0003924;GO:0008547
isogroup15433	GO:0004194;GO:0006508;GO:0004190
isogroup15447	GO:0003676;GO:0005634;GO:0008270
isogroup1545	GO:0003743;GO:0006413;GO:0006412
isogroup15455	GO:0005099;GO:0007264
isogroup15461	GO:0000160;GO:0003677;GO:0006355
isogroup15464	GO:0005509
isogroup15465	GO:0003677;GO:0005677;GO:0006342;GO:0006355;GO:0008939;GO:0017136;GO:0040029;GO:0016570
isogroup15469	GO:0005525;GO:0007264;GO:0006886;GO:0000160;GO:0003677;GO:0006355;GO:0015031;GO:0004602
isogroup1547	GO:0005634;GO:0005732;GO:0006397;GO:0030529;GO:0030532
isogroup15474	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
isogroup15476	GO:0016021;GO:0042765
isogroup15477	GO:0004675;GO:0005024;GO:0016020;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0005025
isogroup15479	GO:0005554
isogroup1548	GO:0008270;GO:0016262
isogroup1549	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0007001
isogroup15493	GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357;GO:0008601
isogroup15495	GO:0016812;GO:0005524;GO:0004086;GO:0005737;GO:0006526;GO:0019856;GO:0008152;GO:0016874;GO:0016787;GO:0004087
isogroup15496	GO:0005515;GO:0007165;GO:0005622;GO:0042981;GO:0006915;GO:1900119
isogroup15497	GO:0003824;GO:0004185;GO:0006508
isogroup15500	GO:0003676
isogroup15503	GO:0009058
isogroup15507	GO:0004559;GO:0005975;GO:0004572
isogroup15509	GO:0004289;GO:0006508;GO:0000166;GO:0017111
isogroup15515	GO:0005215;GO:0006810;GO:0010992
isogroup15516	GO:0004601;GO:0006979
isogroup15518	GO:0003677
isogroup1552	GO:0005509;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup15520	GO:0005215;GO:0006810;GO:0016020;GO:0015250
isogroup15521	GO:0003950
isogroup15522	GO:0007242;GO:0004697
isogroup15525	GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027;GO:0005528
isogroup15526	GO:0005198;GO:0004526
isogroup15531	GO:0004339;GO:0002226;GO:0042381
isogroup15532	GO:0016262
isogroup15534	GO:0000166;GO:0017111
isogroup1554	GO:0004725;GO:0006470;GO:0004721;GO:0005001
isogroup15541	GO:0003676;GO:0004386;GO:0005524
isogroup15546	GO:0003777;GO:0005524;GO:0005875;GO:0007018
isogroup15547	GO:0004807;GO:0008152
isogroup15551	GO:0005515;GO:0003774;GO:0005200;GO:0005884
isogroup15552	GO:0007242;GO:0005099
isogroup15553	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
isogroup15554	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup15557	GO:0008570
isogroup15558	GO:0005509;GO:0004723
isogroup15560	GO:0006118;GO:0016491;GO:0015036;GO:0003954
isogroup15563	GO:0003700;GO:0005634;GO:0006355;GO:0003677
isogroup15564	GO:0005737;GO:0006817
isogroup15565	GO:0008067;GO:0016020;GO:0004930;GO:0001641;GO:0007600
isogroup15567	GO:0006886;GO:0005795;GO:0006891;GO:0008565;GO:0006461;GO:0030130;GO:0004713
isogroup15569	GO:0006508;GO:0008237;GO:0008270;GO:0007600
isogroup1557	GO:0004725;GO:0006470;GO:0004721
isogroup15571	GO:0005515
isogroup15572	GO:0045296
isogroup15573	GO:0008152;GO:0016740;GO:0004314
isogroup15574	GO:0005525;GO:0007264;GO:0006886;GO:0000160;GO:0003677;GO:0006355;GO:0015031;GO:0003924;GO:0003925
isogroup15575	GO:0005525;GO:0007264;GO:0015031
isogroup15578	GO:0003840
isogroup15579	GO:0042981;GO:0006915;GO:1900118
isogroup1558	GO:0005525;GO:0007264;GO:0006886;GO:0015031
isogroup15580	GO:0004871;GO:0005576;GO:0007223;GO:0007275
isogroup15584	GO:0006508;GO:0008533;GO:0008237;GO:0008270
isogroup15587	GO:0005554
isogroup15588	GO:0005622;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992
isogroup15589	GO:0007155;GO:0002226;GO:0042381
isogroup15591	GO:0004332;GO:0006096;GO:0008270
isogroup15597	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
isogroup15598	GO:0016021;GO:0051205
isogroup156	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
isogroup1560	GO:0005742;GO:0006605;GO:0006886
isogroup15600	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004707
isogroup15602	GO:0004194;GO:0006508;GO:0004190
isogroup15607	GO:0005515;GO:0042981
isogroup15611	GO:0000785;GO:0003682;GO:0005634;GO:0006333;GO:0004402;GO:0040029;GO:0016570
isogroup15612	GO:0005525;GO:0007264;GO:0003676;GO:0003677;GO:0006355;GO:0015031;GO:0006412
isogroup15615	GO:0006835;GO:0016020;GO:0017153
isogroup15616	GO:0005328;GO:0005887;GO:0006836;GO:0016020;GO:0007268
isogroup15621	GO:0005083
isogroup15626	GO:0016020
isogroup15628	GO:0005198;GO:0007155;GO:0005578;GO:0004725;GO:0004727;GO:0005001
isogroup15629	GO:0005515
isogroup1563	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0042254
isogroup15632	GO:0008152;GO:0016787;GO:0004553;GO:0008933;GO:0015923;GO:0015924;GO:0015925;GO:0015926;GO:0015927;GO:0015928;GO:0015929;GO:0016160
isogroup15644	GO:0003700;GO:0005634;GO:0006355;GO:0003677
isogroup15646	GO:0008152;GO:0008415
isogroup15647	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
isogroup1565	GO:0003676;GO:0005634;GO:0008270
isogroup15651	GO:0006470;GO:0008138;GO:0004721;GO:0004725
isogroup15652	GO:0003700;GO:0005634;GO:0006355
isogroup15653	GO:0005087;GO:0017112;GO:0030676;GO:0043539
isogroup15658	GO:0016051;GO:0016758
isogroup15665	GO:0004176;GO:0004252;GO:0006508
isogroup15667	GO:0004540;GO:0008033;GO:0016021;GO:0042765;GO:0004526
isogroup15668	GO:0003981
isogroup1567	GO:0003676
isogroup15670	GO:0004089;GO:0006730;GO:0008270;GO:0031214
isogroup15681	GO:0003676;GO:0005634;GO:0008270
isogroup15683	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
isogroup15684	GO:0001584;GO:0007186;GO:0016021
isogroup15692	GO:0004721;GO:0006470;GO:0004725;GO:0004437;GO:0046839;GO:0001668;GO:0008138;GO:0008252;GO:0008330;GO:0008579;GO:0008969;GO:0016312;GO:0016791;GO:0017017;GO:0017161;GO:0019175;GO:0019178;GO:0019198;GO:0030351;GO:0030352;GO:0042576
isogroup15693	GO:0005634;GO:0005732;GO:0006397;GO:0030529;GO:0030532
isogroup15707	GO:0004930;GO:0016020;GO:0002226;GO:0001867
isogroup1571	GO:0030154;GO:0008967
isogroup15712	GO:0003847;GO:0006412
isogroup15714	GO:0005737;GO:0006817
isogroup1572	GO:0003824;GO:0008464
isogroup15720	GO:0016020;GO:0006508;GO:0008533;GO:0008237;GO:0008270;GO:0004238
isogroup15722	GO:0005515
isogroup15723	GO:0007242
isogroup15724	GO:0005528
isogroup15733	GO:0006508;GO:0008533;GO:0008237;GO:0008270;GO:0004238
isogroup15736	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
isogroup15738	GO:0003676;GO:0005622
isogroup15739	GO:0004872
isogroup1574	GO:0006564;GO:0016616;GO:0004617
isogroup15746	GO:0008757;GO:0003677;GO:0006306;GO:0008170
isogroup15747	GO:0007242
isogroup15749	GO:0006811;GO:0016020;GO:0030594;GO:0005230;GO:0016021;GO:0045211;GO:0006810;GO:0015464
isogroup1575	GO:0000160;GO:0003677;GO:0006355
isogroup15753	GO:0003677;GO:0003899;GO:0006350;GO:0005634;GO:0003900;GO:0003901;GO:0003902
isogroup15754	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022627;GO:0042254
isogroup15757	GO:0003677;GO:0006355;GO:0040029;GO:0016570
isogroup15759	GO:0004672;GO:0005524;GO:0006468;GO:0005007
isogroup1576	GO:0016787;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
isogroup15760	GO:0016020;GO:0016337
isogroup15763	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0047696;GO:0006412
isogroup15765	GO:0004245;GO:0006508;GO:0016020;GO:0008237;GO:0008270
isogroup15766	GO:0005622;GO:0008270;GO:0010992
isogroup15768	GO:0004888;GO:0007275;GO:0016020;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
isogroup1577	GO:0003676
isogroup15774	GO:0004842;GO:0005622;GO:0006464;GO:0006512;GO:0010992
isogroup15778	GO:0006564;GO:0016616;GO:0047964
isogroup15779	GO:0019904
isogroup1578	GO:0004842;GO:0005622;GO:0006464;GO:0006512;GO:0010992
isogroup15780	GO:0003677;GO:0005634
isogroup15783	GO:0005509
isogroup15786	GO:0005524;GO:0006139;GO:0019201;GO:0004017
isogroup1579	GO:0005862
isogroup15796	GO:0004672;GO:0005524;GO:0006468;GO:0004674
isogroup15799	GO:0004497;GO:0006725;GO:0006118;GO:0008152;GO:0016491;GO:0004502
isogroup158	GO:0003723;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022627;GO:0042254
isogroup1580	GO:0016747
isogroup15801	GO:0005279;GO:0006865;GO:0016020;GO:0006810
isogroup15802	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
isogroup15803	GO:0003700;GO:0005634;GO:0006355
isogroup15804	GO:0005096
isogroup1581	GO:0005515;GO:0003774;GO:0005200;GO:0005884
isogroup15811	GO:0003723;GO:0016071;GO:0006412
isogroup15813	GO:0006092;GO:0046912;GO:0004108;GO:0005737;GO:0006099
isogroup15814	GO:0006118;GO:0004497;GO:0016705;GO:0018585;GO:0018586;GO:0018587;GO:0018588;GO:0018589;GO:0018590;GO:0018591;GO:0018592;GO:0018593;GO:0018594;GO:0018595;GO:0018596;GO:0018597;GO:0018598;GO:0018599;GO:0018600;GO:0018601
isogroup1582	GO:0004560;GO:0005975
isogroup15820	GO:0004725;GO:0004727
isogroup15821	GO:0005525;GO:0007264;GO:0006886;GO:0000160;GO:0003677;GO:0006355;GO:0015031;GO:0003924;GO:0003925
isogroup15822	GO:0005554
isogroup15823	GO:0007242;GO:0004713;GO:0016175
isogroup15824	GO:0005001
isogroup15826	GO:0003676;GO:0005634;GO:0008270
isogroup15827	GO:0003824;GO:0008152;GO:0004776;GO:0004775
isogroup15828	GO:0005622;GO:0006396;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008378;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921
isogroup1583	GO:0004175;GO:0005839;GO:0006511;GO:0004298;GO:0004299;GO:0030163;GO:0043248
isogroup15836	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0042254
isogroup15837	GO:0005509;GO:0007156;GO:0016020
isogroup15839	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004714;GO:0007169;GO:0016020;GO:0004674;GO:0004715
isogroup1584	GO:0001584;GO:0007186;GO:0016021;GO:0005737;GO:0006817
isogroup15840	GO:0004713
isogroup15841	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0006281
isogroup15843	GO:0004558;GO:0004339
isogroup15845	GO:0005525;GO:0003924
isogroup15852	GO:0005515;GO:0005249;GO:0006813;GO:0008076;GO:0016020
isogroup15855	GO:0003735;GO:0005622;GO:0005840;GO:0006414;GO:0022625;GO:0006412;GO:0042254
isogroup15859	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111;GO:0005215
isogroup15860	GO:0005525;GO:0007264;GO:0005509;GO:0015031
isogroup15861	GO:0005007
isogroup15862	GO:0004289;GO:0006508;GO:0000166;GO:0017111
isogroup15863	GO:0000166;GO:0017111
isogroup15869	GO:0003677;GO:0006355
isogroup1587	GO:0016020
isogroup15875	GO:0005515;GO:0003774;GO:0005200;GO:0005884
isogroup15878	GO:0003824;GO:0005506
isogroup15882	GO:0008146;GO:0001517;GO:0001537;GO:0004394;GO:0015016;GO:0016232;GO:0017095;GO:0018721;GO:0018722;GO:0018723;GO:0018724;GO:0018725;GO:0018726;GO:0018727;GO:0019111;GO:0050659;GO:0050694;GO:0050698;GO:0004062
isogroup15884	GO:0016021;GO:0008273
isogroup15886	GO:0007155;GO:0007160;GO:0008305
isogroup15896	GO:0007155;GO:0002226;GO:0042381
isogroup15897	GO:0003824;GO:0008152
isogroup15898	GO:0003995;GO:0006118;GO:0016491;GO:0004085
isogroup1590	GO:0005489;GO:0006118;GO:0030508;GO:0006950;GO:0006979
isogroup15901	GO:0005975;GO:0008810;GO:0004721;GO:0006470;GO:0004484;GO:0004651
isogroup15905	GO:0005525;GO:0007264;GO:0015031;GO:0003924;GO:0003925
isogroup15907	GO:0003777;GO:0005524;GO:0005875;GO:0007018;GO:0008574
isogroup15909	GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027
isogroup15912	GO:0008158;GO:0016020
isogroup15916	GO:0004657;GO:0006537;GO:0006562
isogroup15918	GO:0015992;GO:0016020;GO:0016469;GO:0016820
isogroup1592	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004709
isogroup15925	GO:0016021
isogroup15927	GO:0003997;GO:0005777;GO:0006635;GO:0006118;GO:0016491
isogroup15931	GO:0005488;GO:0006810;GO:0016020;GO:0005215;GO:0005743;GO:0005310
isogroup15938	GO:0005215;GO:0006810;GO:0004970;GO:0005234;GO:0016020;GO:0004872;GO:0005216;GO:0006811;GO:0004972;GO:0007268;GO:0048167
isogroup1594	GO:0005198;GO:0005874;GO:0007018;GO:0003924;GO:0005525;GO:0043234;GO:0051258
isogroup15942	GO:0008757;GO:0000179;GO:0003880;GO:0008168;GO:0008169;GO:0008170;GO:0008171;GO:0008172;GO:0008173;GO:0008174;GO:0008175;GO:0008276;GO:0008326;GO:0008425;GO:0008649;GO:0008650;GO:0009008;GO:0009383;GO:0016205;GO:0016273;GO:0016274;GO:0016278;GO:0016279;GO:0016300;GO:0016423;GO:0016424;GO:0016426;GO:0016427;GO:0016431;GO:0016433;GO:0016434;GO:0016435;GO:0016436;GO:0018423;GO:0018707;GO:0019702;GO:0030792;GO:0008469;GO:0040029;GO:0016570
isogroup15943	GO:0003676
isogroup15945	GO:0003723;GO:0016071;GO:0006412
isogroup15953	GO:0003834
isogroup15964	GO:0008152;GO:0008415;GO:0005515;GO:0004149
isogroup15966	GO:0003677;GO:0005634
isogroup15967	GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027;GO:0016018
isogroup15969	GO:0008270
isogroup15971	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
isogroup15973	GO:0001584;GO:0007186;GO:0016021;GO:0008502
isogroup15974	GO:0006464;GO:0022625
isogroup15975	GO:0008083;GO:0005576
isogroup1598	GO:0000166;GO:0017111;GO:0005524;GO:0005634;GO:0005737;GO:0016787;GO:0030163;GO:0008575;GO:0043248
isogroup15985	GO:0004197;GO:0006508;GO:0008234;GO:0004217
isogroup15986	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005007
isogroup1599	GO:0003677;GO:0003700;GO:0005634;GO:0006355
isogroup15990	GO:0005215;GO:0006857;GO:0016020
isogroup15991	GO:0005975;GO:0016868;GO:0004610
isogroup15994	GO:0004197;GO:0006508;GO:0008234;GO:0004217
isogroup15996	GO:0003834
isogroup15999	GO:0001584;GO:0007186;GO:0016021;GO:0004983
isogroup160	GO:0005201;GO:0005581;GO:0005737;GO:0006817
isogroup16000	GO:0004872;GO:0016020;GO:0007275;GO:0004713
isogroup16002	GO:0006814;GO:0006885;GO:0015385;GO:0016021;GO:0015299
isogroup16005	GO:0005525;GO:0007264;GO:0006886
isogroup16007	GO:0008152;GO:0016787
isogroup16008	GO:0033980
isogroup16009	GO:0003847
isogroup1601	GO:0005509
isogroup16010	GO:0003700;GO:0005634;GO:0006355
isogroup16011	GO:0006470;GO:0008138
isogroup16015	GO:0005198;GO:0005874;GO:0007018;GO:0003924;GO:0005525;GO:0043234;GO:0051258
isogroup16017	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0015935;GO:0005763;GO:0022627
isogroup16020	GO:0004222;GO:0006508;GO:0004231
isogroup16027	GO:0004750;GO:0005975
isogroup16030	GO:0005622;GO:0006396
isogroup16031	GO:0006118;GO:0004497
isogroup16033	GO:0004748;GO:0009186
isogroup16035	GO:0004871;GO:0007165;GO:0003700;GO:0005634;GO:0006355
isogroup1604	GO:0003676;GO:0006915;GO:1900119
isogroup16040	GO:0005737;GO:0006817
isogroup16043	GO:0006118;GO:0004497;GO:0050381
isogroup16046	GO:0008757;GO:0003824;GO:0004766
isogroup16047	GO:0008270;GO:0016491;GO:0047522
isogroup16049	GO:0005524;GO:0006812;GO:0015662;GO:0016020;GO:0003824;GO:0008152;GO:0016021;GO:0016887;GO:0004012
isogroup1605	GO:0007242
isogroup16050	GO:0003824
isogroup16055	GO:0005622;GO:0008270;GO:0005529;GO:0000151;GO:0004842;GO:0016567;GO:0010992
isogroup16056	GO:0006350;GO:0006952;GO:0005634;GO:0016021;GO:0045449;GO:0006366
isogroup16057	GO:0004872;GO:0015031;GO:0016021;GO:0005046
isogroup16062	GO:0004806;GO:0006629;GO:0003824
isogroup16066	GO:0004867;GO:0006412
isogroup16072	GO:0004222;GO:0006508;GO:0008237;GO:0008270
isogroup1608	GO:0004096;GO:0006950;GO:0006979
isogroup16080	GO:0009383;GO:0006412
isogroup16086	GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
isogroup16089	GO:0003777;GO:0005871
isogroup16092	GO:0003676
isogroup16096	GO:0004812;GO:0005524;GO:0006418;GO:0004820;GO:0006426;GO:0006412;GO:0009345
isogroup16097	GO:0005576
isogroup16098	GO:0008152;GO:0008484;GO:0003943;GO:0004065
isogroup16100	GO:0003677;GO:0006355
isogroup16104	GO:0004289;GO:0006508;GO:0000166;GO:0017111
isogroup16105	GO:0004089;GO:0008270;GO:0015976;GO:0031214
isogroup16109	GO:0000062
isogroup16111	GO:0043275
isogroup16114	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
isogroup16118	GO:0006118;GO:0008152;GO:0016491;GO:0050112
isogroup16123	GO:0006118;GO:0008121;GO:0016020;GO:0045285
isogroup16128	GO:0005123
isogroup1613	GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0005261;GO:0006812;GO:0005216;GO:0006811;GO:0006950;GO:0006979
isogroup16136	GO:0009374;GO:0005524;GO:0008152;GO:0016874;GO:0004658;GO:0003989;GO:0004075
isogroup16139	GO:0004812;GO:0005524;GO:0006418;GO:0006810;GO:0008519;GO:0016020
